DB,Phylum,Class,Order,Family,Genus
BOLD,Cnidaria,Anthozoa,Actiniaria,Exocoelactinidae,Exocoelactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Galatheanthemidae,Galatheanthemum
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Gonactiniidae,Gonactinia
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Gonactiniidae,Protanthea
BOLD,Cnidaria,Anthozoa,Actiniaria,Halcampidae,Halcampa
BOLD,Cnidaria,Anthozoa,Actiniaria,Halcampidae,Scytophorus
BOLD,Cnidaria,Anthozoa,Actiniaria,Halcampoididae,Halcampoides
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Halcampulactidae,Halcampulactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Anemonactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Antennapeachia
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Haloclava
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Harenactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Metapeachia
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Peachia
BOLD,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Synpeachia
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Actinauge
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Adamsia
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Allantactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Amphianthus
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Cricophorus
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Hormathia
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,hormathiid
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Monactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Paracalliactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Paraphelliactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Stephanauge
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Stephanthus
BOLD,Cnidaria,Anthozoa,Actiniaria,Isanthidae,Eltaninactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Isanthidae,Isanthus
BOLD,Cnidaria,Anthozoa,Actiniaria,Isophelliidae,Telmatactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Kadosactinidae,Kadosactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Limnactiniidae,Limnactinia
BOLD,Cnidaria,Anthozoa,Actiniaria,Liponematidae,Liponema
BOLD,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium
BOLD,Cnidaria,Anthozoa,Actiniaria,Minyadidae,Oceanactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Nemanthidae,Nemanthus
BOLD,Cnidaria,Anthozoa,Actiniaria,Octineonidae,Octineon
BOLD,Cnidaria,Anthozoa,Actiniaria,Ostiactinidae,Ostiactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Phymanthidae,Heteranthus
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Phymanthidae,Phymanthus
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Preactiidae,Preactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Actinothoe
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Anthothoe
BOLD,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Carcinactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Cereus
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Jasonactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Phellia
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton
BOLD,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Verrillactis
BOLD,Cnidaria,Anthozoa,Actiniaria,Spongiactinidae,Spongiactis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla
BOLD,Cnidaria,Anthozoa,Actiniaria,Thalassianthidae,Cryptodendrum
BOLD,Cnidaria,Anthozoa,Actiniaria,Thalassianthidae,Heterodactyla
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Thalassianthidae,Thalassianthus
BOLD,Cnidaria,Anthozoa,Actiniaria,Acricoactinidae,Acricoactinidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Actinernidae,Actinernidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Actiniaria_X,Actiniaria_X
BOLD,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actiniidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Actinodendridae,Actinodendridae
BOLD,Cnidaria,Anthozoa,Actiniaria,Actinodendronidae,Actinodendronidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Actinoscyphiidae,Actinoscyphiidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Actinostolidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Aiptasiidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Aliciidae,Aliciidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Andvakiidae,Andvakiidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Antipodactidae,Antipodactidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Bathyphelliidae,Bathyphelliidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Boloceroididae,Boloceroididae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Capneidae,Capneidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Condylanthidae,Condylanthidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumenidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsiidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Exocoelactinidae,Exocoelactinidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Galatheanthemidae,Galatheanthemidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Gonactiniidae,Gonactiniidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Halcampidae,Halcampidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Halcampoididae,Halcampoididae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Halcampulactidae,Halcampulactidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcuriidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Haloclavidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Hormathiidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Isanthidae,Isanthidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Isophelliidae,Isophelliidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Kadosactinidae,Kadosactinidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Limnactiniidae,Limnactiniidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Liponematidae,Liponematidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridiidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Minyadidae,Minyadidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Nemanthidae,Nemanthidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Octineonidae,Octineonidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Ostiactinidae,Ostiactinidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Phymanthidae,Phymanthidae
BOLD,Cnidaria,Anthozoa,Actiniaria,Preactiidae,Preactiidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Spongiactinidae,Spongiactinidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactylidae
MIDORI16S,Cnidaria,Anthozoa,Actiniaria,Thalassianthidae,Thalassianthidae
WORMS,Cnidaria,Anthozoa,Actiniaria,Isanthidae,Paraisanthus
BOLD,Chordata,Actinopteri,Actinopterygii,Actinopterygii,Actinopterygii
BOLD,Chordata,Actinopteri,Actinopterygii_XX,Actinopterygii_XX_XXX,Eidinemacheilus
BOLD,Chordata,Actinopteri,Actinopterygii_XX,Actinopterygii_XX_XXX,Actinopterygii_XX_XXX
SILVA138,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Cyrtodaria
SILVA138,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella
SILVA138,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panopea
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Cultellus
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Novaculina
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Phaxas
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Siliqua
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Sinonovacula
BOLD,Mollusca,Bivalvia,Adapedonta,Solenidae,Solen
BOLD,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatellidae
BOLD,Mollusca,Bivalvia,Adapedonta,Pharidae,Pharidae
BOLD,Mollusca,Bivalvia,Adapedonta,Solenidae,Solenidae
SILVA138,Rotifera,Bdelloidea,Adinetida,Adinetida,Adinetida
SILVA138,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta
SILVA138,Rotifera,Bdelloidea,Adinetida,Adinetidae,Bradyscela
BOLD,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adinetidae
BOLD,Chordata,Mammalia,Afrosoricida,Chrysochloridae,Amblysomus
BOLD,Chordata,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris
BOLD,Chordata,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa
BOLD,Chordata,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus
BOLD,Chordata,Mammalia,Afrosoricida,Tenrecidae,Echinops
BOLD,Chordata,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloridae
BOLD,Chordata,Mammalia,Afrosoricida,Tenrecidae,Tenrecidae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Agaricales
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Agrocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Ampulloclitocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Baeospora
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Bolbitius
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Calathella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Calvatia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Chamaeota
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Chlorophyllum
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Chondrostereum
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Chromosera
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Chrysomphalina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Clavaria
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Clitocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Coprinopsis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Corneriella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Cuphophyllus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Cyathus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Cystoderma
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Favolaschia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Galerina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Guyanagarika
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Hebeloma
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Hodophilus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Hohenbuehelia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Limnoperdon
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Lyophyllum
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Megacollybia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Mycocalia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Neohygrocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Nia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Nidula
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Pholiotina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Pleuroflammula
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Pleurotopsis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Plicaturopsis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Pseudoomphalina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Pseudotricholoma
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Rugosomyces
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Sarcomyxa
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Serendipita
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Stephanospora
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Stropharia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Termitomyces
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Agaricales,Verrucospora
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,Cyphellopsis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,Halocyphina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Rhodocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Rhodocybella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Richoniella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Fistulinaceae,Fistulina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Humidicutis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygroaster
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Asterophora
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Campanella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Chaetocalathus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmiaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Moniliophthora
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Neocampanella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Collybia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Omphalotus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Cylindrobasidium
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Hymenopellis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Physalacria
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Aphanobasidium
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Pterula
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Grifola
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Phaeomarasmius
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Tubaria
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Albomagister
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Callistosporium
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Camarophyllopsis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Camarophyllus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Cheimonophyllum
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Cleistocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Cystostereum
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Dendrocollybia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Hemimycena
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Hydropus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Lachnella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Laetiporus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucopaxillus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Lichenomphalia
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Melanoleuca
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Mycena
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Panellus
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Pleurocybella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Pogonoloma
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Porpolomopsis
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Pseudoarmillariella
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Pseudoclitocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Singerocybe
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholomataceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanitaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitiaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinariaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,Cyphellaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entolomataceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Fistulinaceae,Fistulinaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophoraceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Lyophyllaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Omphalotaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Physalacriaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrellaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Pterulaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Strophariaceae
SILVA138,Basidiomycota,Agaricomycetes,Agaricomycetes,Agaricomycetes,Agaricomycetes
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Pseudobensingtonia
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Sterigmatomyces
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbales,Agaricostilbales
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Ballistosporomyces
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Chionosphaera
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Chionosphaeraceae
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Incertae_Sedis,Jianyunia
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoaceae
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Ruineniaceae,Ruinenia
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Agaricostilbaceae
SILVA138,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Ruineniaceae,Ruineniaceae
MIDORI16S,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas
MIDORI16S,Porifera,Demospongiae,Agelasida,Astroscleridae,Astrosclera
SILVA138,Porifera,Demospongiae,Agelasida,Astroscleridae,Ceratoporella
SILVA138,Porifera,Demospongiae,Agelasida,Astroscleridae,Stromatospongia
BOLD,Porifera,Demospongiae,Agelasida,Hymerhabdiidae,Hymerhabdia
BOLD,Porifera,Demospongiae,Agelasida,Hymerhabdiidae,Prosuberites
BOLD,Porifera,Demospongiae,Agelasida,Agelasidae,Agelasidae
BOLD,Porifera,Demospongiae,Agelasida,Astroscleridae,Astroscleridae
MIDORI16S,Porifera,Demospongiae,Agelasida,Hymerhabdiidae,Hymerhabdiidae
SILVA138,Florideophycidae,Ahnfeltiophycidae,Ahnfeltiophycidae,Ahnfeltiophycidae,Ahnfeltiophycidae
SILVA138,Arthropoda,Maxillopoda,Akentrogonida,Akentrogonida,Akentrogonida
BOLD,Chordata,Actinopteri,Albuliformes,Albulidae,Albula
BOLD,Chordata,Actinopteri,Albuliformes,Albulidae,Pterothrissus
BOLD,Chordata,Actinopteri,Albuliformes,Albulidae,Albulidae
BOLD,Cnidaria,Anthozoa,Alcyonacea,Acanthoaxiidae,Acanthoaxis
MIDORI16S,Cnidaria,Anthozoa,Alcyonacea,Alcyonacea,Alcyonacea
BOLD,Cnidaria,Anthozoa,Alcyonacea,Acanthogorgiidae,Acanthogorgia
BOLD,Cnidaria,Anthozoa,Alcyonacea,Acanthogorgiidae,Calcigorgia
BOLD,Cnidaria,Anthozoa,Alcyonacea,Acanthogorgiidae,Calicogorgia
BOLD,Cnidaria,Anthozoa,Alcyonacea,Acanthogorgiidae,Muricella
BOLD,Cnidaria,Anthozoa,Alcyonacea,Acrossotidae,Acrossota
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Acrophytum
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium
SILVA138,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Aldersladum
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Anastromvos
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Anthomastus
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Cladiella
MIDORI16S,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Complexum
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Dampia
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Discophyton
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Eleutherobia
MIDORI16S,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Heteropolypus
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Klyxum
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lampophyton
MIDORI16S,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lobophytum
BOLD,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Malacacanthus
